禾少 秒
禾必 秘
禾且 租
禾平 秤
手乀禾 秦
禾央 秧
禾失 秩
禾吉 秸
禾多 移
禾希 稀
禾兑 税
禾呈 程
禾肖 稍
禾卑 稗
禾隹 稚
木夌 棱
禾周 稠
禾中 种
禾尔 称
禾舀 稻
禾舀 稻
禾家 稼
禾尤旨 稽
禾高 稿
八人口 谷
禾惠 穗
禾白小彡 穆
禾只 积
匕禾页 颖
禾急 稳
禾惠 穗
禾岁 秽
禾急 稳
草犬犬 获
艸犭犬 获
艹犭犬 获
宀八 穴
穴九 究
穴工 空
穴牙 穿
穴犬 突
穴乍 窄
穴至 窒
穴告 窖
穴囱 窗
穴君 窘
穴屈 窟
穴呙 窝
水圭 洼
氵圭 洼
穴力 穷
穴缶 窑
穴缶 窑
穴规 窥
穴隆 窿
穴串 窜
穴巧 窍
火土 灶
穴切 窃
亠丷一 立
立占 站
尤丿 龙
立日儿 竟
立早 章
立夋 竣
立里 童
丨丨又立 竖
立曷 竭
立耑 端
立山而 端
立兄 竞
丿一丨丿一亅 竹
竹干 竿
竹巴 笆
竹夭 笑
竹由 笛
竹付 符
竹本 笨
竹弔丿 第
竹弓丨丿 第
竹毛 笔
竹寺 等
竹肉力 筋
竹月力 筋
竹尹 笋
竹伐 筏
竹匡 筐
竹同 筒
竹合 答
竹朿 策
竹快 筷
竹戋 笺
竹手匝 箍
竹扌匝 箍
竹才匝 箍
竹泊 箔
竹其 箕
竹目廾 算
竹官 管
竹前 箭
竹相 箱
竹卩 节
草氾 范
艸氾 范
艹氾 范
竹彖 篆
竹扁 篇
竹巩 筑
竹高 篙
竹目大厶 篡
竹师 筛
竹龙 笼
竹逢 篷
竹族 簇
竹娄 篓
竹间 简
竹黄 簧
竹佥 签
穴巾 帘
竹薄 簿
竹监 篮
竹寿 筹
竹耤 籍
竹龙 笼
竹佥 签
竹离 篱
竹罗 箩
口于 吁
丷木 米
米子 籽
米分 粉
米立 粒
米白 粕
米且 粗
米占 粘
聿八丿丨 肃
肀八丿丨 肃
西米 粟
襾米 粟
覀米 粟
弓米弓 粥
水刀八米 粱
氵刀八米 粱
米更 粳
丶冂米亏 粤
米卒 粹
米青 精
米胡 糊
米羔 糕
米唐 糖
米造 糙
麻米 糜
米共 粪
米曹 糟
米康 糠
米良 粮
米需 糯
囗才 团
丿糸 系
丿幺小 系
丝丩 纠
纟丩 纠
丝己 纪
纟己 纪
丝勺 约
纟勺 约
丝工 红
纟工 红
丝刃 纫
纟刃 纫
文丝 紊
文糸 紊
丝文 纹
纟文 纹
丝内 纳
纟内 纳
丝丑 纽
纟丑 纽
丝屯 纯
纟屯 纯
丝少 纱
纟少 纱
丝氏 纸
纟氏 纸
丝及 级
纟及 级
丝分 纷
纟分 纷
丰丝 素
丰糸 素
丝方 纺
纟方 纺
十冖丝 索
十冖糸 索
此丝 紫
此糸 紫
手乚 扎
扌乚 扎
田糸 累
田丝 累
丝田 细
纟田 细
丝申 绅
纟申 绅
丝召 绍
纟召 绍
丝冬 终
纟冬 终
丝且 组
纟且 组
丝半 绊
纟半 绊
丝圣 经
纟圣 经
丝吉 结
纟吉 结
丝色 绝
纟色 绝
丝交 绞
纟交 绞
丝各 络
纟各 络
丝旬 绚
纟旬 绚
丝合 给
纟合 给
丝戎 绒
纟戎 绒
如丝 絮
如糸 絮
丝充 统
纟充 统
丝丝 丝
纟纟 丝
丝会 绘
纟会 绘
丝色 绝
纟色 绝
丝肙 绢
纟肙 绢
丝口月 绢
丝邦 绑
纟邦 绑
丝妥 绥
纟妥 绥
丝圣 经
纟圣 经
丝宗 综
纟宗 综
丝录 绿
纟录 绿
丝周 绸
纟周 绸
丝戋 线
纟戋 线
丝隹 维
纟隹 维
丝冈 纲
纟冈 纲
冂乂乂 网
丝朋 绷
纟朋 绷
丝叕 缀
纟叕 缀
爪木 采
爫木 采
丝仑 纶
纟仑 纶
丝定 绽
纟定 绽
丝卓 绰
纟卓 绰
丝帛 绵
纟帛 绵
丨丨又丝 紧
丷口心 总
丝录 绿
纟录 绿
丝者 绪
纟者 绪
丝者 绪
纟者 绪
丝咸 缄
纟咸 缄
丝戋 线
纟戋 线
丝咠 缉
纟咠 缉
丝口耳 缉
丝段 缎
纟段 缎
丝帝 缔
纟帝 缔
丝彖 缘
纟彖 缘
丝扁 编
纟扁 编
丝爰 缓
纟爰 缓
丝面 缅
纟面 缅
丝韦 纬
纟韦 纬
丝东一 练
纟东一 练
至攴 致
丝厘 缠
纟厘 缠
丷口心 总
丝尃 缚
纟尃 缚
且厶 县
丝从 纵
纟从 纵
丝条 绦
纟条 绦
丝逢 缝
纟逢 缝
丝宿 缩
纟宿 缩
丝从 纵
纟从 纵
丝娄 缕
纟娄 缕
丷口心 总
丝责 绩
纟责 绩
每攴丝 繁
每攵糸 繁
丝朋 绷
纟朋 绷
丝秀 绣
纟秀 绣
丝只 织
纟只 织
丝善 缮
纟善 缮
丝尧 绕
纟尧 绕
丝秀 绣
纟秀 绣
丝黾 绳
纟黾 绳
丝会 绘
纟会 绘
丿幺小 系
丿幺小 系
草虫 茧
丝敫 缴
纟敫 缴
丝又二丨 绎
纟又二丨 绎
丝丨一米 继
纟丨一米 继
竹目大絲 纂
竹目大糸 纂
竹目大丝 纂
丝卖 续
纟卖 续
丝广里 缠
纟广里 缠
丝广里 缠
纟广里 缠
丝婴 缨
纟婴 缨
一亅丿 才
丝千 纤
纟千 纤
丝览 缆
纟览 缆
缶工 缸
缶夬 缺
金本 钵
钅本 钵
土云 坛
土云 坛
缶雚 罐
网干 罕
罓干 罕
冖八干 罕
网卓 罩
罒卓 罩
罓卓 罩
网非 罪
罒非 罪
罓非 罪
网直 置
罒直 置
罓直 置
网言刀 罚
罒讠刂 罚
罓讠刂 罚
网者 署
罒者 署
口口马 骂
网去 罢
罒去 罢
网言刀 罚
罒讠刂 罚
罓讠刂 罚
网夕 罗
罒夕 罗
罓夕 罗
丷三丨 羊
羊儿 羌
羊大 美
羊火 羔
羊灬 羔
羊令 羚
羊丿丑 羞
君羊 群
羊次 羡
丶乂 义
羔美 羹
习习 羽
公羽 翁
支羽 翅
羽立 翌
刁丶 习
羊羽 翔
羽隹 翟
羽卒 翠
十日十人羽 翰
尧羽 翘
皋羽 翱
番羽 翻
羽異 翼
光翟 耀
土丿匕 老
耂匕 老
老匕 老
土丿丂 考
耂丂 考
老丂 考
土丿日 者
耂日 者
老日 者
一丶冂丨丨 而
而女 耍
而寸 耐
耒井 耕
耒毛 耗
耒云 耘
耒巴 耙
耒旁 耪
耳邑 耶
耳阝 耶
耳冘 耽
耳火 耿
耳卯 聊
又土 圣
耳甹 聘
耳由丂 聘
耳又乑 聚
门耳 闻
耳关 联
耳总 聪
士尸丨 声
从耳 耸
口斤 听
耳又又 聂
耳只 职
口斤 听
口斤 听
龙耳 聋
匕矢聿 肄
聿八丿丨 肃
肀八丿丨 肃
镸聿 肆
戶攴聿 肇
户攴聿 肇
户攵聿 肇
戸攵聿 肇
冂人人 肉
冂入入 肉
肉力 肋
月力 肋
肉几 肌
月几 肌
小肉 肖
小月 肖
肉寸 肘
月寸 肘
肉土 肚
月土 肚
肉工 肛
月工 肛
肉干 肝
月干 肝
肉殳 股
月殳 股
肉支 肢
月支 肢
肉巴 肥
月巴 肥
戶肉 肩
戶月 肩
户月 肩
戸月 肩
肉方 肪
月方 肪
肉亢 肮
月亢 肮
止肉 肯
止月 肯
亠厶肉 育
亠厶月 育
肉巿 肺
月巿 肺
田肉 胃
田月 胃
北肉 背
北月 背
肉台 胎
月台 胎
肉半 胖
月半 胖
肉丕 胚
月丕 胚
肉包 胞
月包 胞
古肉 胡
古月 胡
肉夸 胯
月夸 胯
肉夷 胰
月夷 胰
肉各 胳
月各 胳
肉匈 胸
月匈 胸
肉安 胺
月安 胺
厶肉匕匕 能
厶月匕匕 能
肉旨 脂
月旨 脂
肉办 胁
月办 胁
肉危 脆
月危 脆
肉永 脉
月永 脉
肉人二二 脊
月人二二 脊
肉孛 脖
月孛 脖
肉兑 脱
月兑 脱
肉甫 脯
月甫 脯
肉长 胀
月长 胀
肉卑 脾
月卑 脾
肉典 腆
月典 腆
肉夜 腋
月夜 腋
丨丨又肉 肾
丨丨又月 肾
府肉 腐
广付肉 腐
肉府 腑
月府 腑
肉空 腔
月空 腔
肉宛 腕
月宛 腕
肉星 腥
月星 腥
肉亠乂凵 脑
月亠乂凵 脑
肉中 肿
月中 肿
肉思 腮
月思 腮
肉要 腰
月要 腰
肉却 脚
月却 脚
肉弓丿丿 肠
月弓丿丿 肠
肉复 腹
月复 腹
肉泉 腺
月泉 腺
肉退 腿
月退 腿
肉旁 膀
月旁 膀
肉尃 膊
月尃 膊
高肉 膏
高月 膏
月弓丿丿 肠
肉票 膘
月票 膘
肉夫 肤
月夫 肤
肉堂 膛
月堂 膛
肉莫 膜
月莫 膜
肉桼 膝
月桼 膝
肉交 胶
月交 胶
肉彭 膨
月彭 膨
肉贰 腻
月贰 腻
肉善 膳
月善 膳
肉旦 胆
月旦 胆
肉农 脓
月农 脓
肉殿 臀
月殿 臀
肉辟 臂
月辟 臂
肉雍 臃
月雍 臃
肉意 臆
月意 臆
肉佥 脸
月佥 脸
肉齐 脐
月齐 脐
肉庄 脏
月庄 脏
肉昔 腊
月昔 腊
肉庄 脏
月庄 脏
巨丨丨 臣
巨丶丶 臣
臣卜 卧
丨丨丿一丶口丨 临
丶目 自
自犬 臭
一厶土 至
至攴 致
至攵 致
厶口 台
至秦 臻
丿丨一彐 臼
爪臼 舀
爫臼 舀
臼男 舅
丷六 兴
兴二丨 举
丨日 旧
千口 舌
人舌 舍
舍予 舒
舌忝 舔
金甫 铺
钅甫 铺
金金甫 铺
钅钅甫 铺
爪冖舛 舜
爫冖舛 舜
丿一卌一舛 舞
丿一一丨丨丨丨一舛 舞
丶冂一丶丶 舟
丶冂一丶丨 舟
舟亢 航
舟殳 般
舟它 舵
舟白 舶
舟玄 舷
舟八口 船
舟廷 艇
舟叟 艘
舟仓 舱
舟见 舰
丶艮 良
又艮 艰
刀巴 色
丰色 艳
丰色 艳
草乂 艾
艸乂 艾
艹乂 艾
草于 芋
艸于 芋
艹于 芋
草勺 芍
艸勺 芍
艹勺 芍
草亡 芒
艸亡 芒
艹亡 芒
草之 芝
艸之 芝
艹之 芝
草介 芥
艸介 芥
艹介 芥
草分 芬
艸分 芬
艹分 芬
草巴 芭
艸巴 芭
艹巴 芭
草心 芯
艸心 芯
艹心 芯
草化 花
艸化 花
艹化 花
草方 芳
艸方 芳
艹方 芳
草斤 芹
艸斤 芹
艹斤 芹
草牙 芽
艸牙 芽
艹牙 芽
草夗 苑
艸夗 苑
艹夗 苑
草台 苔
艸台 苔
艹台 苔
草田 苗
艸田 苗
艹田 苗
草可 苛
艸可 苛
艹可 苛
草包 苞
艸包 苞
艹包 苞
草句 苟
艸句 苟
艹句 苟
草右 若
艸右 若
艹右 若
草古 苦
艸古 苦
艹古 苦
草占 苫
艸占 苫
艹占 苫
草本 苯
艸本 苯
艹本 苯
草央 英
艸央 英
艹央 英
草出 茁
艸出 茁
艹出 茁
草戊 茂
艸戊 茂
艹戊 茂
草氾 范
艸氾 范
艹氾 范
草加 茄
艸加 茄
艹加 茄
草矛 茅
艸矛 茅
艹矛 茅
草次 茨
艸次 茨
艹次 茨
草水亡 茫
艸氵亡 茫
艹氵亡 茫
草在 茬
艸在 茬
艹在 茬
丷一幺幺 兹
草因 茵
艸因 茵
艹因 茵
草人一小 茶
艸人一小 茶
艹人一小 茶
草耳 茸
艸耳 茸
艹耳 茸
草如 茹
艸如 茹
艹如 茹
草早 草
艸早 草
艹早 草
井刀 荆
井刂 荆
草巟 荒
艸巟 荒
艹巟 荒
草劦 荔
艸劦 荔
艹劦 荔
广土 庄
草何 荷
艸何 荷
艹何 荷
草甫 莆
艸甫 莆
艹甫 莆
草利 莉
艸利 莉
艹利 莉
广土 庄
草沙 莎
艸沙 莎
艹沙 莎
草圣 茎
艸圣 茎
艹圣 茎
草夹 荚
艸夹 荚
艹夹 荚
草日大 莫
艸日大 莫
艹日大 莫
艹曰大 莫
草大廾 莽
艸大廾 莽
艹大廾 莽
草姑 菇
艸姑 菇
艹姑 菇
草匊 菊
艸匊 菊
艹匊 菊
草勹米 菊
草囷 菌
艸囷 菌
艹囷 菌
草河 菏
艸河 菏
艹河 菏
日木 果
草采 菜
艸采 菜
艹采 菜
草波 菠
艸波 菠
艹波 菠
草咅 菩
艸咅 菩
艹咅 菩
化十 华
草夌 菱
艸夌 菱
艹夌 菱
草非 菲
艸非 菲
艹非 菲
火因 烟
草匋 萄
艸匋 萄
艹匋 萄
草来 莱
艸来 莱
艹来 莱
草明 萌
艸明 萌
艹明 萌
草水平 萍
艸氵平 萍
艹氵平 萍
草委 萎
艸委 萎
艹委 萎
一勹 万
一刀 万
草洛 落
艸洛 落
艹洛 落
口十 叶
羊丿目 着
草者 著
艸者 著
艹者 著
草曷 葛
艸曷 葛
艹曷 葛
草匍 葡
艸匍 葡
艹匍 葡
草重 董
艸重 董
艹重 董
草韦 苇
艸韦 苇
艹韦 苇
草胡 葫
艸胡 葫
艹胡 葫
草死廾 葬
艸死廾 葬
艹死廾 葬
草约 药
艸约 药
艹约 药
草癸 葵
艸癸 葵
艹癸 葵
草军 荤
艸军 荤
艹军 荤
草帝 蒂
艸帝 蒂
艹帝 蒂
草冡 蒙
艸冡 蒙
艹冡 蒙
草示示 蒜
艸示示 蒜
艹示示 蒜
草浦 蒲
艸浦 蒲
艹浦 蒲
草烝 蒸
艸烝 蒸
艹烝 蒸
草仓 苍
艸仓 苍
艹仓 苍
草畜 蓄
艸畜 蓄
艹畜 蓄
草容 蓉
艸容 蓉
艹容 蓉
草羊皿 盖
艸羊皿 盖
艹羊皿 盖
草衰 蓑
艸衰 蓑
艹衰 蓑
草囟比 蓖
艸囟比 蓖
艹囟比 蓖
草逢 蓬
艸逢 蓬
艹逢 蓬
草连 莲
艸连 莲
艹连 莲
草网戍 蔑
艸罓戍 蔑
艹罒戍 蔑
草曼 蔓
艸曼 蔓
艹曼 蔓
丨丶 卜
草庶 蔗
艸庶 蔗
艹庶 蔗
草尉 蔚
艸尉 蔚
艹尉 蔚
草祭 蔡
艸祭 蔡
艹祭 蔡
草将 蒋
艸将 蒋
艹将 蒋
草怱 葱
艸怱 葱
艹怱 葱
草焉 蔫
艸焉 蔫
艹焉 蔫
草疏 蔬
艸疏 蔬
艹疏 蔬
草阴 荫
艸阴 荫
艹阴 荫
广林 麻
草敝 蔽
艸敝 蔽
艹敝 蔽
草焦 蕉
艸焦 蕉
艹焦 蕉
草惢 蕊
艸惢 蕊
艹惢 蕊
芯心心 蕊
草汤 荡
艸汤 荡
艹汤 荡
草无 芜
艸无 芜
艹无 芜
草肃 萧
艹肃 萧
艸肃 萧
草雷 蕾
艸雷 蕾
艹雷 蕾
草水甫寸 薄
艸氵尃 薄
艹氵尃 薄
草鱼刀 蓟
艸鱼刂 蓟
艹鱼刂 蓟
羊女 姜
草啬 蔷
艸啬 蔷
艹啬 蔷
草户乛一辛 薛
艸户乛一辛 薛
艹户乛一辛 薛
草存 荐
艸存 荐
艹存 荐
草阜产 萨
艸阜产 萨
艹阝产 萨
草新 薪
艸新 薪
艹新 薪
草约 药
艸约 药
艹约 药
草署 薯
艸署 薯
艹署 薯
人昔 借
亻昔 借
草监 蓝
艸监 蓝
艹监 蓝
草臧 藏
艸臧 藏
艹臧 藏
草貌 藐
艸貌 藐
艹貌 藐
草耦 藕
艸耦 藕
艹耦 藕
草乙 艺
艸乙 艺
艹乙 艺
草滕 藤
艸滕 藤
艹滕 藤
草约 药
艸约 药
艹约 药
草潘 藩
艸潘 藩
艹潘 藩
草缊 蕴
艸缊 蕴
艹缊 蕴
草谒 蔼
艸谒 蔼
艹谒 蔼
草澡 藻
艸澡 藻
艹澡 藻
草户 芦
艸户 芦
艹户 芦
草办 苏
艸办 苏
艹办 苏
草缊 蕴
艸缊 蕴
艹缊 蕴
草平 苹
艸平 苹
艹平 苹
草磨 蘑
艸磨 蘑
艹磨 蘑
丷三 兰
草酉隹火 蘸
艸酉隹灬 蘸
艹酉隹灬 蘸
草罗 萝
艸罗 萝
艹罗 萝
虎儿 虎
虍儿 虎
虎匸一 虐
虍匸一 虐
夕卜 处
夂卜 处
虎业 虚
虍业 虚
虎力 虏
虍力 虏
虎吴 虞
虍吴 虞
口丂 号
一丂 亏
乁一虫 虱
虫工 虹
虫文 蚊
虫丰 蚌
虫牙 蚜
叉丶虫 蚤
虫主 蛀
虫且 蛆
虫它 蛇
疋虫 蛋
草冖虫 萤
艸冖虫 萤
艹冖虫 萤
虫回 蛔
虫圭 蛙
虫朱 蛛
虫合 蛤
虫甬 蛹
虫兑 蜕
虫我 蛾
罒勹虫 蜀
虫夆 蜂
虫延 蜒
虫回 蛔
虫知 蜘
宀必虫 蜜
宓虫 蜜
虫昔 蜡
虫曷 蝎
食虫 蚀
饣虫 蚀
虫皇 蝗
虫下 虾
乁一虫 虱
虫胡 蝴
虫枼 蝶
虫呙 蜗
虫黾 蝇
鬲虫 融
虫马 蚂
虫冥 螟
艹冖虫 萤
虫累 螺
执虫 蛰
虫单 蝉
口厶 虫
解虫 蟹
虫义 蚁
虫黾 蝇
虫需 蠕
虫昔 蜡
春虫虫 蠢
虫皿 蛊
天虫 蚕
天虫 蚕
亦虫 蛮
丶皿 血
丿皿 血
人人人 众
草网戍 蔑
艸罓戍 蔑
艹罒戍 蔑
彳亍 行
行水 衍
行氵 衍
木丶 术
冂一口 同
行圭 街
行土土 街
行吾 衙
古月 胡
卩一 卫
冫中 冲
冰中 冲
卩一 卫
行刀田大 衡
丶一 衣
衣彡 衫
衤彡 衫
衣中一 衰
衣中 衷
一中衣 衷
土口衣 袁
代衣 袋
衣包 袍
衤包 袍
衣旦 袒
衤旦 袒
衣由 袖
衤由 袖
衣皮 被
衤皮 被
衣伏 袱
衤伏 袱
十戈衣 裁
土戈衣 裁
列衣 裂
甲二 里
田土 里
衣冏 裔
衣谷 裕
衤谷 裕
衣君 裙
衤君 裙
衣卜 补
衤卜 补
壮衣 装
甲二 里
田土 里
尚衣 裳
非衣 裴
衣果 裸
衤果 裸
衣果 裹
丿二巾刀 制
丿二巾刂 制
衣卦 褂
衤卦 褂
丿一日夕 复
丿一日夂 复
衣曷 褐
衤曷 褐
保衣 褒
亠保衣 褒
衣辱 褥
衤辱 褥
衣退 褪
衤退 褪
衣库 裤
衤库 裤
口口井一衣 襄
衣夭 袄
衤夭 袄
衣禁 襟
衤禁 襟
衣末 袜
衤末 袜
手罢 摆
扌罢 摆
才罢 摆
衣寸 衬
衤寸 衬
龙衣 袭
一口儿 西
一囗儿 西
一四 西
西女 要
襾女 要
覀女 要
西復 覆
覀復 覆
雨革月 霸
冂丿乚 见
又见 观
夫见 规
爪见 觅
爫见 觅
示见 视
礻见 视
小冖见 觉
丨丨丿一丶网见 览
丨丨丿一丶罒见 览
立木 亲
又见 观
小冖见 觉
丨丨丿一丶见 览
又见 观
竹肉力 筋
角刀牛 解
角虫 触
二二口 言
丶一二口 言
言丁 订
讠丁 订
言卜 讣
讠卜 讣
言十 计
讠十 计
言卂 讯
讠卂 讯
言寸 讨
讠寸 讨
言川 训
讠川 训
言乞 讫
讠乞 讫
手乇 托
扌乇 托
才乇 托
言己 记
讠己 记
言化 讹
讠化 讹
言牙 讶
讠牙 讶
言公 讼
讠公 讼
言夬 诀
讠夬 诀
言方 访
讠方 访
言殳 设
讠殳 设
言午 许
讠午 许
言又二丨 译
讠又二丨 译
言斥 诉
讠斥 诉
言人彡 诊
讠人彡 诊
水主 注
氵主 注
言乍 诈
讠乍 诈
言平 评
讠平 评
言且 诅
讠且 诅
言司 词
讠司 词
口永 咏
言旬 询
讠旬 询
言旨 诣
讠旨 诣
言式 试
讠式 试
言寺 诗
讠寺 诗
言宅 诧
讠宅 诧
言危 诡
讠危 诡
言舌 话
讠舌 话
言亥 该
讠亥 该
讠羊 详
讠羊 详
刀厂儿言 詹
言朱 诛
讠朱 诛
大亏 夸
士心 志
言人 认
讠人 认
折言 誓
言延 诞
讠延 诞
言秀 诱
讠秀 诱
言吾 语
讠吾 语
言成 诚
讠成 诚
言戒 诫
讠戒 诫
言巫 诬
讠巫 诬
言吴 误
讠吴 误
言甬 诵
讠甬 诵
言每 诲
讠每 诲
言兑 说
讠兑 说
言兑 说
讠兑 说
言卖 读
讠卖 读
言隹 谁
讠隹 谁
言果 课
讠果 课
言非 诽
讠非 诽
言宜 谊
讠宜 谊
言周 调
讠周 调
言享 谆
讠享 谆
言炎 谈
讠炎 谈
言青 请
讠青 请
言京 谅
讠京 谅
言仑 论
讠仑 论
言枼 谍
讠枼 谍
言世木 谍
言皆 谐
讠皆 谐
言韦 讳
讠韦 讳
言风 讽
讠风 讽
言者 诸
讠者 诸
言彦 谚
讠彦 谚
言若 诺
讠若 诺
訁某 谋
讠某 谋
言胃 谓
讠胃 谓
丷夫言 誊
言刍 诌
讠刍 诌
言荒 谎
讠荒 谎
言迷 谜
讠迷 谜
言旁 谤
讠旁 谤
言兼 谦
讠兼 谦
言井 讲
讠井 讲
言射 谢
讠射 谢
言爪缶 谣
讠爫缶 谣
言翏 谬
讠翏 谬
言堇 谨
讠堇 谨
言曼 谩
讠曼 谩
口华 哗
言正 证
讠正 证
言几 讥
讠几 讥
言只 识
讠只 识
言覃 谭
讠覃 谭
言普 谱
讠普 谱
敬言 警
辟言 譬
言又二丨 译
讠又二丨 译
言义 议
讠义 议
言遣 谴
讠遣 谴
手户 护
扌户 护
才户 护
兴言 誉
言卖 读
讠卖 读
亦又 变
言免冫 谗
讠免冫 谗
言上 让
讠上 让
言阑 谰
讠阑 谰
先先贝 赞
八人口 谷
害谷 豁
一口丷一 豆
山己 岂
豆宛 豌
刂又立 竖
丿二丨 丰
三丨 丰
刀口丨豕 象
刀冖丨豕 象
八夫豕 豢
丷夫豕 豢
亠口冖豕 豪
予象 豫
犬者 猪
犭者 猪
豸勺 豹
豸才 豺
豸各 貉
豸白儿 貌
犬里 狸
犬苗 猫
犭苗 猫
冂人 贝
卜贝 贞
刀贝 负
贝才 财
工贝 贡
分贝 贫
化贝 货
贝反 贩
今贝 贪
母贝 贯
丰贝 责
贝宀一 贮
弋二贝 贰
中一贝 贵
贝乏 贬
乛头 买
代贝 贷
弗贝 费
贝占 贴
卯贝 贸
加贝 贺
贝各 赂
任贝 赁
贝有 贿
次贝 资
西贝 贾
覀贝 贾
襾贝 贾
贝戎 贼
贝戋 贱
贝佘 赊
宀兵 宾
贝易 赐
尚贝 赏
贝咅 赔
丨丨又贝 贤
十买 卖
贝戋 贱
贝武 赋
厂十贝 质
贝长 账
贝者 赌
束负 赖
贝兼 赚
贝勾 购
宀井大贝 赛
敖贝 赘
贝曾 赠
先先贝 赞
贝詹 赡
亡口月贝凡 赢
贝庄 赃
贝卖 赎
立早夕工贝 赣
立早夂工贝 赣
贝庄 赃
土丿亅八 赤
赤攴 赦
赤攵 赦
赤赤 赫
十疋 走
走卜 赴
走己 起
走人彡 趁
走召 超
走戉 越
走干 赶
走乂 赵
走尚 趟
走取 趣
走刍 趋
口卜人 足
足八 趴
足止 趾
足犮 跋
足失 跌
足包 跑
足巨 距
足艮 跟
辵亦 迹
辶亦 迹
足朵 跺
足夸 跨
足危 跪
足各 路
足兆 跳
足朵 跺
足沓 踏
足戋 践
足居 踞
足易 踢
足采 踩
足甬 踊
足帝 蹄
足舀 蹈
足日羽 蹋
足宗 踪
足崩 蹦
足登 蹬
足曾 蹭
足尊 蹲
足品木 躁
足喿 躁
足著 躇
足寿 踌
足夭 跃
足窜 蹿
丶且丿 身
身弓 躬
身朵 躲
身朵 躲
身尚 躺
身区 躯
车乚 轧
车九軌 轨
冖车 军
车干 轩
车欠 软
车专 转
车由 轴
车圣 轻
车交 较
十戈车 载
土戈车 载
车两 辆
车甫 辅
车圣 轻
车两 辆
车军 辉
车昆 辊
非车 辈
车仑 轮
车咠 辑
车口耳 辑
车俞 输
车畐 辐
车展 辗
臼车一八 舆
车害 辖
车袁 辕
车专 转
车彳育攵 辙
车乔 轿
车又又 轰
立十 辛
古辛 辜
尸口辛 辟
辛束 辣
力八 办
辛丶丿辛 辨
舌辛 辞
辛丝辛 辫
辛纟辛 辫
辛言辛 辩
辛讠辛 辩
厂衣 辰
辰寸 辱
辵力 边
辶力 边
辵于 迂
辶于 迂
辵乞 迄
辶乞 迄
辵卂 迅
辶卂 迅
辵卬 迎
辶卬 迎
辵卬 迎
辶卬 迎
辵斤 近
辶斤 近
辵反 返
辶反 返
辵召 迢
辶召 迢
辵由 迪
辶由 迪
辵白 迫
辶白 迫
辵失 迭
辶失 迭
辵术 述
辶术 述
囗口 回
辵米 迷
辶米 迷
辵并 迸
辶并 迸
辵戶乛一 追
辶戶乛一 追
辵户乛一 追
辶户乛一 追
辵艮 退
辶艮 退
辵关 送
辶关 送
辵兆 逃
辶兆 逃
辵屰 逆
辶屰 逆
辵秀 透
辶秀 透
辵豕 逐
辶豕 逐
辵余 途
辶余 途
彳圣 径
辵豆 逗
辶豆 逗
辵文 这
辶文 这
辵甬 通
辶甬 通
辵狂 逛
辶狂 逛
辵折 逝
辶折 逝
辵呈 逞
辶呈 逞
辵束 速
辶束 速
辵告 造
辶告 造
辵夆 逢
辶夆 逢
辵车 连
辶车 连
辵并 迸
辶并 迸
辵隶 逮
辶隶 逮
冂土口 周
辵井 进
辶井 进
辵免 逸
辶免 逸
辵袁 远
辶元 远
辵畐 逼
辶畐 逼
辵俞 逾
辶俞 逾
辵盾 遁
辶盾 遁
辵丷豕 遂
辶丷豕 遂
辵禺 遇
辶禺 遇
水斿 游
氵斿 游
辵云 运
辶云 运
辵扁 遍
辶扁 遍
辵寸 过
辶寸 过
辵曷 遏
辶曷 遏
辵首 道
辶首 道
辵大 达
辶大 达
辵韦 违
辶韦 违
辵爪缶 遥
辶爫缶 遥
辵孙 逊
辶孙 逊
辵弟 递
辶弟 递
辵袁 远
辶元 远
辵中一尸乛一 遣
辶辵中一尸乛一 遣
辵舌 适
辶舌 适
辵曹 遭
辶曹 遭
辵庶 遮
辶庶 遮
辵尺 迟
辶尺 迟
辵尊 遵
辶尊 遵
丝尧 绕
纟尧 绕
辵千 迁
辶千 迁
辵先 选
辶先 选
辵贵 遗
辶贵 遗
辵了 辽
辶了 辽
辵辟 避
辶辟 避
辵敫 邀
辶敫 邀
辵万 迈
辶万 迈
辵不 还
辶不 还
辵力 边
辶力 边
辵罗 逻
辶罗 逻
口巴 邑
开邑 邢
开阝 邢
月邑 那
月阝 那
丰邑 邦
丰阝 邦
牙邑 邪
牙阝 邪
甘邑 邯
甘阝 邯
丘邑 邱
丘阝 邱
召邑 邵
召阝 邵
有邑 郁
有阝 郁
交邑 郊
交阝 郊
良邑 郎
良阝 郎
赤邑 郝
赤阝 郝
君邑 郡
君阝 郡
咅邑 部
咅阝 部
享邑 郭
享阝 郭
林邑 郴
林阝 郴
由邑 邮
由阝 邮
者邑 都
者阝 都
咢邑 鄂
咢阝 鄂
刍邑 邹
刍阝 邹
员邑 郧
员阝 郧
啚邑 鄙
啚阝 鄙
又邑 邓
又阝 邓
关邑 郑
阝邑 郑
令邑 邻
令阝 邻
单邑 郸
单阝 郸
西一 酉
丷酉 酋
酉勺 酌
酉己 配
水酉 酒
氵酉 酒
酉凶 酗
酉分 酚
酉太 酞
酉甘 酣
酉禾 酥
各酉 酪
酉州 酬
酉同 酮
酉孝 酵
酉每 酶
酉告 酷
酉夋 酸
酉享 醇
酉卒 醉
酉昔 醋
酉星 醒
酉迷 醚
酉荃 醛
一丨一 丑
酉云 酝
丬夕酉 酱
匚矢 医
丬夕酉 酱
酉良 酿
